video_id,title,channel_title,published_at,category_id,tags,duration,views,likes,comments,region
RdUPs9e1bUk,Baahubali - The Eternal War Part 1 Teaser (Telugu) | Prabhas | Ishan Shukla | SS Rajamouli | 2027,Baahubali Movie,2025-11-04T14:59:01Z,1,"['Baahubali Trailer', 'Bahubali', 'Prabhas', 'Rana Daggubati', 'SS Rajamouli', 'MM Keeravani', 'Tamannaah', 'Anushka', 'Sathya Raj', 'baahubali 2', 'Baahubali 2 – The Conclusion', 'Baahubali 2 – The Conclusion motion poster', '#baahubali', 'motion', 'poster']",PT2M28S,738009,55653,943,
u673w00QByA,banned,steak,2025-11-05T00:03:15Z,20,[],PT1H28M1S,702314,15483,274,
VQNwppSFCn0,JISOO - EYES CLOSED (Lyrics) ft. ZAYN,Aura Hype,2025-11-03T14:30:15Z,10,"['hiphop', 'Eyes Closed', 'JISOO Eyes Closed', 'JISOO Eyes Closed Lyrics', 'JISOO ZAYN Eyes Closed', 'Said oh we should fall in love with our eyes closed', ""Better if we keep it where we don't know"", ""The beds we've been in the names and the faces of who we were with"", ""And oh ain't nobody perfect but it's all good"", ""The past can't hurt us if we don't look"", ""Let's let it go better if we fall in love with our eyes closed"", 'Eyes Closed Lyrics', 'eyes closed', 'jisoo eyes closed', 'jisoo eyes closed lyrics']",PT3M3S,1711728,1875,29,
c_YrKdMPw2k,Honest Trailers | Peacemaker,Screen Junkies,2025-11-04T18:00:54Z,1,[],PT9M47S,143515,9546,660,
Ob1obfsosUA,Opening 99 OWNER LUCKY BLOCKS In Steal A Brainrot..,Foltyn,2025-11-04T16:02:43Z,20,"['foltyn', 'foltyn roblox', 'family friendly', 'roblox', 'roblox foltyn', 'foltyn family', 'funny', 'no swearing', 'foltyn family roblox', 'roblox foltyn family', 'blade ball', 'roblox blade ball', 'foltyn blade ball', 'kid friendly']",PT13M23S,595866,21796,3474,
O1sY2Oo-45k,"Shakira, Maluma - Chantaje (Letra)",sweetblue.,2025-11-04T00:08:03Z,10,"['recomendados', 'sped up', 'letra en español', 'lyrics', 'español', 'sub español', 'traducción', 'tiktok', 'edit', 'sweetblue', 'recomendación', 'para ti', 'búsquedas', 'letra', 'musica', 'musica independiente', 'trend']",PT3M16S,1525001,2084,26,
J0Mhw11bTYA,Football Manager 26 | Official Launch Trailer | #FM26,Football Manager,2025-11-04T10:08:38Z,20,"['Football Manager', 'Football Manager 2022', 'FM22', 'Footballmanager', 'FM2022', 'fm22', 'fm2022']",PT1M21S,153365,1982,434,
dTFzdsslujw,Starting Over With SUPER LUCKY BLOCKS!,CashBlox,2025-11-04T12:30:58Z,24,"['Cash', 'Nico', 'Nico and Cash', 'Cash and Nico', 'Minecraft', 'Minecraft mod', 'family friendly', 'kid friendly']",PT20M3S,460580,12586,3380,
L9_Eho9gCNs,Dayglow - Can I Call You Tonight?,Vibe Music,2025-11-03T22:07:14Z,10,"['Vibe Music', 'Dayglow Can I Call You Tonight', 'Can I Call You Tonight Dayglow', ""Yeah I wouldn't know"", 'So can I call you tonight', ""I'm trying to make up my mind"", 'Just how I feel', ""Could you tell me what's real"", 'I hear your voice on the phone', ""Now I'm no longer alone"", 'How I feel', ""Could you tell me what's real anymore"", ""'Cause I wouldn't know"", 'Can I Call You Tonight', 'can I call you tonight dayglow', 'dayglow', 'can I call you tonight', 'dayglow can I call you tonight', 'call you tonight', 'lyrics']",PT4M39S,1306249,1729,46,
8gOgSwZAq4M,STAR WARS™: Galaxy of Heroes - 10th Anniversary Celebration Trailer,Star Wars,2025-11-04T17:00:12Z,24,[],PT1M30S,34150,2520,217,
ieA8_4TQZPQ,First Matches With Relegation Favourites Bedford Town,lollujo,2025-11-04T21:30:11Z,20,"['FM26', 'Football Manager 2026', 'Non League to Legend', 'FM26 Non League to Legend', 'Bedford Town FM26', 'National League North FM26', 'FM26 lower league save', 'FM26 tactics', 'FM26 no budget save', 'FM26 road to glory', 'Football Manager road to glory', 'FM26 gameplay', 'FM26 tactics lower league', 'lollujo', 'Kev FM', 'Football Manager series', 'FM26 new save', 'FM26 career mode', 'Football Manager Non League', 'FM26 rebuilding', 'football manager challenge', 'FM26 relegation battle', 'Bedford Town Football Manager']",PT29M55S,13521,2736,76,
lSfZi29lTUw,JamBeats - Autumn Nights (Original Mix),JamBeats,2025-11-04T07:19:24Z,10,"['dndm & jambeats', 'voices', 'dndm remix', 'jamshidshoox shavkatov', 'miami music', 'jamshidshoox beats', 'miami', 'jambeats love', 'orginal mix', 'jambeats', 'dndm', 'jama pubg', 'bella ciao', 'bella ciao dndm cover', 'tenrtakcha klip', 'mirjalol neamtov', 'mirjalol remix', 'jambeats orginal mix', 'still you', 'Night & Broken', 'dndm night', 'Deep Feelin', 'dndm sound', 'dndm xamdam sobirov', 'javad', 'javad khamid', 'javad remix', 'car music mix', 'dndm & jambeats - voices']",PT5M29S,658255,1985,49,
x6ZDjr3CPg8,"The Batman 2 (2027) - First Trailer | Robert Pattinson, Daniel Craig",KH Studio,2025-11-03T14:01:44Z,1,"['the batman 2', 'the batman 2 trailer', 'the batman 2 2025', 'the batman 2 trailer 2025', 'the batman 2 trailer movie', 'the batman 2 trailer watch', 'robert pattinson and daniel craig', 'the batman 2 new movie teaser', 'the batman 2 teaser trailer movie', 'marvel the batman 2 teaser', 'the batman 2 new trailer', 'the batman 2 first trailer', 'the batman 2 2025 trailer', 'the batman 2 movie', 'the batman 2 movie trailer', 'the batman 2 2025 movie trailer', 'the batman 2 robert pattinson and daniel craig']",PT1M43S,105599,615,145,
4FfXPMOtJrk,MY BEST FORCE WIPE - Rust,Blooprint,2025-11-04T20:01:39Z,20,"['rust', 'blooprint rust', 'blooprint', 'rust pvp', 'rust base', 'rust survival', 'rust montage', 'rust raid', 'rust 2025', 'rust gameplay 2025', 'blooprint force wipe', 'rust force wipe', 'rust blueprint', 'rust blueprint fragments', 'rust blueprint update', 'blooprint group', 'rust best force wipe', 'rust best wipe', 'blooprint best video', 'blooprint movie', 'rust movie', 'blooprint ted', 'rust online raid', 'rust raid defense', 'rust story', 'rust revenge', 'movie', 'revenge', 'online raid', 'raid defense', 'force wipe']",PT2H14M18S,171455,12721,1194,
j6OqLm0lQ68,KISS OF LIFE (키스오브라이프) 'Lucky' Official Music Video,KISS OF LIFE,2025-11-04T15:00:04Z,10,"['KISS OF LIFE', '키스오브라이프', 'KIOF', '키오프', 'JULIE', 'NATTY', 'BELLE', 'HANEUL', '쥴리', '나띠', '벨', '하늘', '일본', '데뷔', '도쿄', '미션', '스타트', 'TOKYO', 'MISSION', 'START', 'DEBUT', '커밍순', 'JAPAN', 'Lucky', '럭키', '행운', '컴백', '티저', 'Teaser', '뮤비', 'MV', 'Music', 'video', '뮤직', '비디오', '포춘쿠키', '캡슐', '가챠', 'comeback']",PT3M23S,292393,28544,2616,
9I4FKW0tlFU,"Delhi Crime: Season 3 | Official Trailer | Shefali Shah, Huma Qureshi, Rasika Dugal | Netflix",Netflix India,2025-11-04T09:01:11Z,24,"['Huma Qureshi', 'Mita Vasisht', 'Next On Netflix', 'Rajesh Tailang', 'Rasika Dugal', 'Sayani Gupta', 'Shefali Shah', 'crime', 'delhi crime', 'delhi crime 3', 'delhi crime netflix', 'delhi crime new season', 'delhi crime season 3', 'delhi crime series', 'delhi crime trailer', 'delhi police', 'emmy award', 'huma qureshi movies', 'human trafficking', 'new season', 'official trailer', 'real case', 'real story', 'shefali shah movies', 'shefali shah new series', 'web series']",PT2M32S,989349,19452,566,
9onAlHowdK4,I Pretended to be a Homeless Baby Brainrot in Steal a Brainrot…,Dash Roblox,2025-11-04T13:30:19Z,20,"['dash', 'roblox', 'dash roblox', 'dash minecraft', 'minecraft', 'minecraft challenge', 'minecraft mods', 'minecraft funny', 'I Pretended to be a Homeless Baby Brainrot in Steal a Brainrot…']",PT18M6S,284483,3863,449,
ERVGH3NvhZU,Sacrifice - G.E.M (Lyrics) League Of Legends Worlds 2025 Song,Rebel,2025-11-03T18:49:42Z,10,"['gem', 'gem sacrifice', 'sacrifice gem', 'league of legends sacrifice', 'sacrifice league of legends', 'sacrifice lyrics', 'lyrics sacrifice', 'sacrifice song', 'gem sacrifice lyrics', 'sacrifice league', 'sacrifice lol', 'lol sacrifice', 'league sacrifice', 'gem league of legends', 'league of legends gem', 'league of legends', 'worlds 2025 song', 'worlds 2025 anthem', 'league of legends worlds song', 'worlds song', 'worlds songs', 'lol worlds song', 'lol songs', 'worlds', 'lyrics', 'song']",PT4M10S,476631,780,9,
lU_nQwUcJdU,Titans are getting a JETPACK!?,Aztecross,2025-11-04T18:14:49Z,20,"['Destiny', 'Destiny 2', 'Destiny bungie', 'Bungie', 'Destiny Aztecross', 'Aztecross']",PT13M51S,94068,5305,1185,
7GO_i6j1vdc,All Steal A Brainrots Meet The Owner...,FuzzBlox,2025-11-04T17:30:04Z,20,"['roblox steal a brainrot', 'steal a brainrot', 'roblox', 'fuzzblox', 'fuzzblox steal a brainrot', 'steal a brainrot roblox', 'steal a brainrot new secret', 'steal a brainrot new update', 'steal a brainrot update', 'All Steal A Brainrots Meet The Owner...']",PT23M19S,266670,12342,741,
jH_kcPbXtNs,TOTO - I'll Be Over You,RockHype,2025-11-03T23:32:10Z,22,"[""TOTO I'll Be Over You Lyrics"", ""TOTO I'll Be Over You"", ""I'll Be Over You Lyrics"", ""I'll Be Over You"", 'There were the nights', 'Holding you close', ""Someday I'll try to forget them"", 'As soon as my heart stops breakin’', 'Anticipating', 'As soon as forever is through', ""I'll be over you"", 'It takes some time', 'God knows how long', 'I know that I can forget you', ""As soon as my heart stops breakin'"", ""toto i'll be over you lyrics"", ""toto i'll be over you"", ""i'll be over you lyrics"", ""i'll be over you""]",PT3M50S,385195,632,7,
ZhZXAOBJFxM,TRAILER: Where Has Bear Been? | Emmerdale,Emmerdale,2025-11-03T21:00:41Z,24,"['Emmerdale', 'Drama - Topic', 'Soaps - Topic', 'Soap Operas - Topic', 'Soap Opera - Topic', 'Trailer', 'Promo', 'Emmerdale trailer', 'Bear', 'Paddy', 'Mandy', 'Lost', 'Where Is Bear?']",PT21S,14231,260,1,
cjdr8gesoC0,I Packed An INSANE Icon On The RTG!,DannyAaronsRTG,2025-11-04T17:01:11Z,20,"['danny aarons', 'danny aarons rating teams', 'danny aarons champs challenge', 'ttd danny aarons', 'danny aarons gk team', 'danny aarons draft challenge', 'aarons', 'danny', 'danny aaron', 'danny aarons pro clubs', 'danny aarons career mode', 'danny aarons 2nd channel', 'danny aarons goalkeeper', 'danny aarons pro clubs gk', 'danny aarons team takedown', 'dannyaarons', 'waman sbsd', 'insane base icon pack', 'Danny Aarons on calling people fat', 'dannyaaronsclips', 'Danny Aarons gets asked how old he is', 'fifa 21']",PT28M22S,59669,1995,75,
RA48uky57Lg,Depeche Mode - Enjoy the Silence (Lyrics),7clouds Dance,2025-11-03T14:00:48Z,22,"['depeche mode enjoy the silence lyrics', 'enjoy the silence depeche mode lyrics', 'depeche mode lyrics enjoy the silence', 'enjoy the silence lyrics depeche mode', 'lyrics enjoy the silence depeche mode', 'lyrics depeche mode enjoy the silence', 'depeche mode enjoy the silence lyrics video', 'depeche mode enjoy the silence', 'enjoy the silence depeche mode', 'enjoy the silence by depeche mode', 'enjoy the silence lyrics', 'depeche mode enjoy silence', 'lyrics enjoy the silence', 'Enjoy the Silence (Lyrics)']",PT4M15S,1008459,2185,33,
2VIwgfgFFJk,KPOP DEMON HUNTERS 2 - Trailer (2027) Netflix & Sony Animation,Teaser Universe,2025-11-03T15:30:02Z,1,"['kpop demon hunters 2', 'kpop demon hunters 2 trailer', 'kpop demon hunters 2 official trailer', 'kpop demon hunters 2 full movie', 'kpop demon hunters 2 songs', 'kpop demon hunters 2 trailer 2026', 'kpop demon hunters 2 official trailer netflix', 'kpop demon hunters 2 release date', 'kpop demon hunters 2 real trailer', 'kpop demon hunters 2 announcement', 'kpop demon hunters 2 movie', 'kpop demon hunters 2 and 3', 'kpop demon hunters', 'netflix', 'sony', 'kpop', 'rumi and jinu', 'kpop demon hunters sequel']",PT1M3S,89995,597,144,
u8_gEdQMjYw,OMG I HIT THE JACKPOT WITH ANOTHER ICON IN FC!!! - FC 26 PACK OPENING,TWOSYNC,2025-11-04T20:30:25Z,20,[],PT21M3S,34207,1232,99,
EIFJTvqOp8s,Cueshé - Can't Let You Go (Lyrics),Dead Radio Club,2025-11-03T17:07:25Z,10,"['Cueshé', ""Can't Let You Go"", ""Cueshe Can't Let You Go"", 'cueshe cant let you go', 'cueshe cant let you go lyrics', 'cant let you go lyrics', 'cant let you go cueshe lyrics', 'lyrics', 'alternative', 'rock', 'dead radio club']",PT4M50S,920036,731,11,
iBhpNZZ-Wwo,Predator: Badlands | Official Clip,20th Century Studios,2025-11-03T20:00:40Z,1,['Trailer'],PT59S,189188,4285,519,
gc_uT2-55HI,I Secretly Used GUNS in a Minecraft Speedrun…,Cash,2025-11-04T15:01:20Z,24,"['Cash', 'Nico', 'Nico and Cash', 'Cash and Nico', 'Minecraft', 'Minecraft mod', 'family friendly', 'kid friendly', 'I Secretly Used GUNS in a Minecraft Speedrun…']",PT20M54S,237454,4096,594,
92ZzoVhq3n0,"SYML - Where's My Love (as heard on ""Maxton Hall"" - German lyrics)",NettwerkMusic,2025-11-03T15:30:08Z,10,"['maxton hall', 'maxton hall soundtrack', 'maxton hall season 1', 'syml', ""syml where's my love"", ""where's my love"", 'save me', 'mona kasten', 'ruby and james', 'ruby bell', 'james beaufort', 'syml music', 'maxton hall videos', 'maxton hall OST', 'maxton hall season 1 soundtrack', 'maxton hall music', 'maxton hall song', 'syml song maxton hall', 'wheres my love', 'syml wheres my love', 'prime video', 'amazon video', 'amazon series', ""syml where's my love lyrics"", 'wheres my love lyrics', 'wheres my love german']",PT4M6S,1294334,3334,24,
UyIriogk-oA,"Song Sung Blue - Official Trailer #2 (2025) Hugh Jackman, Kate Hudson",IGN,2025-11-04T20:00:37Z,24,"['Davis Entertainment', 'Drama', 'Focus Features', 'Musical', 'Song Sung Blue', 'Theater', 'Universal Pictures', 'Hugh Jackman', 'Kate Hudson']",PT2M31S,18114,286,45,
c5jB9U-ej1E,🔴LIVE ROBLOX! PLAYING STEAL A BRAINROT WITH VIEWERS *NEW UPDATE* #roblox #shorts,Sxzxr,2025-11-04T22:15:31Z,20,"['steal a brainrot', 'steal a brainrot live', 'steal a brainrot giveaway', 'steal a brainrot trading', 'roblox steal a brainrot', 'roblox', 'roblox live', 'roblox giveaway', 'robux giveaway', 'steal a brainrot admin abuse', 'steal a brainrot max luck']",PT3H42M21S,267064,4389,5,
kpERC3U3yxw,Jennifer Lopez - Let's Get Loud (Lyrics),7clouds,2025-11-04T14:01:30Z,10,"[""let's get loud"", ""let's get loud lyrics"", ""lyrics let's get loud"", ""let's get loud letra"", ""letra let's get loud"", 'jenifer lopez', ""jenifer lopez let's get loud"", ""let's get loud jenifer lopez"", ""jenifer lopez let's get loud letra"", ""let's get loud jenifer lopez letra"", ""let's get loud jenifer lopez lyrics"", ""jenifer lopez let's get loud lyrics"", ""Let's get loud let's get loud"", 'Turn the music up to hear that sound', ""Ain't nobody gotta tell ya what you gotta do"", ""jennifer lopez let's get loud tiktok""]",PT4M,164917,1027,39,
E7kcUv_-n5c,Minecraft x Dragon Ball Z DLC Launch Trailer,Minecraft,2025-11-04T18:00:14Z,20,"['Minecraft', 'Minecraft DLC', 'Minecraft dragon ball', 'dragon ball z', 'minecraft dragon ball z', 'dragon ball']",PT1M11S,151265,13139,735,
gDR6V5OdnYg,"I Tried the ""Criminal's"" Phone of Choice for a Month",Linus Tech Tips,2025-11-04T18:15:47Z,28,"['Android', 'AOSP', 'Graphene', 'GrapheneOS', 'Smartphones', 'security', 'privacy', 'AndroidAuto', 'Sandbox', 'permissions', 'Google', 'pixel', 'opensource', 'linux']",PT15M42S,444653,25520,1699,
5wvnyUEE7Tc,Nanak Naam Rakhaya I Diljit Dosanjh I Harmanjeet Singh I Gurmoh,Diljit Dosanjh,2025-11-04T12:30:36Z,10,[],PT4M26S,253605,31083,1648,
aEa1Dn_tOkA,Shiva Movie 4K Official Trailer | King Nagarjuna | RGV | Amala Akkineni | In Theatres Nov 14th,Annapurna Studios,2025-11-04T12:00:02Z,24,"['annapurna studios', 'Shiva movie 4K trailer', 'Shiva 4K', 'Nagarjuna Shiva', 'Ram Gopal Varma Shiva', 'Amala Shiva movie', 'Annapurna Studios', 'Nagarjuna 4K trailer', 'Shiva re-release', 'Shiva Telugu movie', 'RGV Shiva trailer', 'Nagarjuna classic movie', 'Akkineni Nagarjuna', 'Telugu cult classic', 'Shiva full movie 4K', 'Shiva movie remastered', 'Allu Arjun', 'Prabhas', 'ss rajamouli', 'NTR', 'megastar', 'sandeep reddy vanga', 'sekhar kammula', 'mahesh babu', 'nani', 'mani ratnam', 'Nov 14th', 'amala akkineni']",PT3M33S,593422,21185,930,
WeApNhKS2a0,I got better at Minecraft building (by cheating),Mumbo Jumbo,2025-11-04T20:00:29Z,20,"['ideas', 'creative', 'build', 'survival', 'tutorial', 'How to', 'MumboJumbo', 'ThatMumboJumbo', 'Minecraft', 'Building', 'Mumbo', 'Redstone', 'Technical', 'Piston', '1.9', '1.8', '1.10', '1.11', 'Gaming', 'Game', 'spotlight', 'showcase', 'challenge', 'command', 'mini-game', 'gameplay', 'playthrough', ""Let's Play"", 'No Swearing', 'Family Friendly', 'mc', 'mcpe', 'vanilla', 'Xbox', '360', 'PS4', 'PE', 'pocket edition', 'mobile']",PT13M,232506,25558,1307,
C73QvFGNg9Q,"NOTION, Willow Kayne - WAITING",NOTION,2025-10-31T10:00:23Z,10,"['notion', 'notion tenten', 'Nate Sib', 'Notion Nate Sib', 'Notion Nate Sib Unconditional', 'Unconditional', 'Unconditional Notion', 'n0tion', 'nate sib notion', 'unconditional nate sib notion', 'unconditional nate sib notion video', 'dance music', 'house', 'Notion 2025', '#Notion', 'Notion The Days Remix', 'Notion Hooked', 'Notion Temporary Friends', 'Notion Found Days', 'Notion Remix', 'Notion DJ', 'UNCONDITIONAL', 'Notion Dj Mix', 'Notion Live', 'Notion WAITING', 'WAITING', 'Willow Kayne', 'Notion willow kayne', 'willow kayne waiting']",PT4M7S,132989,4271,219,
3hSKowI9pyw,NEW BLACK OPS 7 GAMEPLAY TRAILER: NEW ZOMBIES & CAMPAIGN GAMEPLAY!!,MrDalekJD,2025-11-04T18:09:57Z,20,"['black ops 7', 'black ops 7 zombies', 'call of duty', 'bo7 zombies', 'black ops 7 zombies gameplay trailer', 'black ops 7 zombies reveal', 'black ops 7 zombies reveal trailer', 'ashes of the damned', 'black ops 7 zombies gameplay', 'call of duty black ops 7', 'black ops 7 zombies trailer', 'black ops 7 gameplay', 'bo7 zombies gameplay', 'black ops 7 zombies gameplay reveal', 'black ops 7 zombies teaser']",PT10M42S,40835,1340,216,
