video_id,title,channel_title,published_at,category_id,tags,duration,views,likes,comments,region
tQN2LMDHwS8,Sama Chakeva Ke Geet | Sannu Kumar | Sama Ke Geet | Sama Chakeva Geet | Sama Chakeva | Sama Song,Sannu Kumar,2025-11-05T03:51:12Z,10,"['sannu kumar', 'maithili song', 'maithili gana', 'sama ke geet', 'sama song', 'sama chakeva ke geet', 'sama geet', 'sama ke geet maithili', 'sama ke gana', 'sama chakeva', 'sama chakeva geet', 'sama chakeva song', 'chakwa ke geet', 'sama chakeva ke gana', 'sama ke song', 'sama new song', 'shyama ke gana', 'sama ka song', 'sama chakeva wala geet', 'sama ka geet', 'sannu kumar ka sama song', 'sama', 'sannu kumar sama geet', 'sonu kumar', 'sannu kumar new song', 'sama ka gana', 'sama chakeva ka gana', 'समा चकेवा खेलबै']",PT4M16S,175700,1529,64,
EMQmS0dyOTg,Arjun Chakravarthy | Official Hindi Trailer | Coming this Friday,Lionsgate Play,2025-11-04T11:30:25Z,1,[],PT2M47S,121011,0,40,
0nvkLMAOD2c,LEGEND HOKE RAHEGA | ULTIMATE INTENSE LOBBY | BGMI LIVE,LoLzZz Gaming,2025-11-05T20:46:10Z,20,[],PT4H44M54S,486332,26371,17,
uEPzwExKpmo,"Tera Mera Byaah - Peehu Yadav, Anil Prem Nagariya | Rahul Puthi, Komal Chaudhary | New Haryanvi Song",T-SERIES HARYANVI,2025-11-04T05:28:48Z,10,"['Tera Mera Byaah song', 'Tera Mera Byaah new song', 'Tera Mera Byaah new video song', 'Tera Mera Byaah haryanvi song', 'Tera Mera Byaah latest video song', 'Tera Mera Byaah new video song 2025', 'Tera Mera Byaah latest song', 'Tera Mera Byaah', 'rahul puthi new song', 'rahul puthi new song 2025', 'komal choudhary dance', 'Komal Chaudhary rahum puthi songs', 'anil prem nagariya new song', 'Anil Prem Nagariya video song', 'peehu yadav new song', 'Peehu Yadav video song', 'Peehu Yadav haryanvi songs', 'Peehu Yadav']",PT2M38S,1322360,56891,5160,
EdyuzlV89y8,Doctor Doom’s True Power Revealed in Avengers Doomsday Teaser! | Explained in Hindi,SuperSuper,2025-11-05T13:00:25Z,24,"['Avengers Doomsday teaser', 'Doctor Doom MCU', 'Robert Downey Jr', 'Tony Stark multiverse', 'Avengers Secret Wars', 'Marvel Phase 6', 'Doom Beyonder theory', 'MCU leaks 2025', 'Avatar Fire and Ash trailer', 'Iron Man Doctor Doom connection', 'Benedict Cumberbatch', 'Jonathan Majors', 'Josh Brolin', 'Tom Holland']",PT8M51S,57300,2603,122,
28LyceSy6mE,"WCG National Showdown India 2025 | Group Wars Day-1 | #Mortal , #Mizo , #Lolzzz , #Shreeman , etc",UPTHRUST ESPORTS ,2025-11-05T19:36:26Z,20,"['BGMI', 'UPTHRUST ESPORTS', 'GODL', 'SOUL', 'Jonathan', 'Scout', 'Payal gaming', 'Mortal']",PT7H23M30S,402500,9561,25,
tHD5NwJx3p0,Laad Piya Ke [ Slowed & Reverb ] Sapna Choudhary | Haryanvi Song Slowed & Reverb,Anant Music,2025-11-05T05:36:21Z,10,[],PT10M38S,93226,372,8,
16KDbwMZt80,"The Academy Of Fine Arts | Official Trailer | Rudranil, Paayel, Saurav, Rahul, Rishav | Jayabrata 🅰️",Pluto Music ,2025-11-03T14:00:07Z,10,"['new bengali movie trailer', 'bengali movie', 'new trailer', 'lahogouranger naam re', 'srijit mukherji trailer', 'dev trailer', 'prajapoti 2', 'kakababu trailer', 'rupam islam songs', 'anupam roy songs', 'mitin mashi trailer', 'lakkikantapur local', 'new bengali song', 'arijit singh bengali song', 'dhumketu songs', 'shreya ghosal songs', 'crime drama', 'dhurandhar movie trailer', 'new bengali movie', 'bengali movie new', 'new bengali movies', 'new bengali movie 2025', 'bengali new movie', 'bengali movies new']",PT2M53S,255656,5798,603,
E1ahjVzkeoE,The Champions ft. Total Gaming Esports | Free Fire MAX Stories,Free Fire India Official,2025-11-04T22:15:01Z,20,[],PT10M21S,4120613,34239,1322,
53m7UHHenjs,Shri Ram Chandra Kripalu - Extended Version | Abhay Jodhpurkar | Ram Bhajan | Ram Stuti,Saregama Bhakti,2025-11-03T01:30:08Z,10,"['Shri Ram Chandra Kripalu', 'श्री राम चंद्र कृपालु', 'Abhay Jodhpurkar', 'Ram Bhajan', 'shri ramchandra kripalu bhajman', 'shri ramchandra kripalu bhajman haran', 'shri ramchandra kripalu bhajman ringtone', 'shri ramchandra kripalu bhajman song', 'shri ramchandra ji ki aarti', 'abhay jodhpurkar songs', 'abhay jodhpurkar live performance', 'abhay jodhpurkar new song', 'abhay jodhpurkar devotional songs', 'ram anthem', 'Ram Siya Ram', 'Ram Aayenge', 'ram bhajan', 'Ram bhajans', 'Ram lyrics new bhakti song', 'Ram']",PT6M8S,991788,1445,66,
eVz95MqAgZs,"Middle Class - Teaser | Munishkanth, Vijayalakshmi | Kishore Muthuramalingam | Pranav Muniraj",TrendMusic,2025-11-03T12:31:02Z,1,"['middle class teaser', 'middle class movie teaser', 'middle class tamil movie', 'middle class', 'middle class movie', 'munishkanth', 'munishkanth movies', 'munishkanth movies tamil', 'kuraishi', 'vijayalakshmi', 'new tamil movie', 'pranav muniraj', 'pranav muniraj music', 'axess film factory', 'kollywood updates', 'new tamil movies 2025', 'tamil movie announcement', 'kollywood 2025', 'tamil movie 2025', 'malavika avinash', 'trend music', 'munishkanth tamil movies', 'kaali venkat', 'tamil teaser 2025', 'tamil movie teaser']",PT1M41S,956445,7109,149,
bLdt428t3mg,#1 Choo Choo Charles with AnshuMan Gaming #shortfeed #shortslive #chainedtogethergame #wormateio,AnshuMan Gaming,2025-11-05T15:21:17Z,20,[],PT1H13M16S,396933,5274,0,
e_0DDOWqRQc,Laxmi Purana - ନମିତା ଅଗ୍ରୱାଲ୍ ଓ ଗୀତା ଦାଶଙ୍କ କଣ୍ଠରେ ସିଦ୍ଧାର୍ଥ TV ମେଗା ସିରିଏଲ୍ ର ଗୃହଲକ୍ଷ୍ମୀଙ୍କ ମାଣବସା,Namita Agrawal,2025-11-05T22:30:10Z,10,"['namita agrawal', 'namita agarwal', 'namita agrawal channel', 'namita agrawal bhajan', 'namita agrawal odia bhajan', 'namita agrawal new song', 'namita agrawal all bhajan song', 'namita agrawal all bhajan video', 'ନମିତା ଅଗ୍ରୱାଲ ଭଜନ', 'namita agrawal new bhajan', 'Sampurna Laxmi Purana', 'Namita Agrawal', 'Gita Dash', 'laxmi purana']",PT1H44M4S,7558,904,42,
UOM40CZtTYc,Baahubali 3 - Hindi Trailer | Prabhas | S.S. Rajamouli | Anushka Shetty | Tamanna Bhatiya | In 2025,Uncut Cinema,2025-11-02T08:00:25Z,24,"['uncut cinema', 'hindi', 'baahubali 3 trailer', 'baahubali 3 official trailer', 'prabhas baahubali 3 trailer', 'baahubali 3 movie trailer', 'bahubali 3 trailer', 'baahubali 3 latest trailer', 'bahubali 3 ka trailer', 'baahubali 3 announcement trailer', 'bahubali 3 teaser trailer', 'bahubali part 3 trailer', 'prabhas bahubali 3 trailer', 'bahubali 3 the epic trailer', 'baahubali 3 release date', 'bahubali 3 hindi trailer', 'baahubali new trailer', 'bahubali 3', 'Bahubali 3 prabhas', 'Bahubali 3 cast']",PT1M23S,315402,1236,50,
wZBJWwG4RAc,#1 GRANNY LIVE GAMEPLAY || GRANNY LIVE HORROR GAMEPLAY VIDEO #granny #shorts #shortslive #horrorgame,ANVI GAMING,2025-11-05T11:15:44Z,20,[],PT1H20M37S,461593,6410,5,
pwLR3qQRJ3k,तुलसी की एक माला सिया राम सुमिरु - Tulsi Ki Ek Mala Siya Ram Sumiru | Vats Bandhu | Ram Bhajan 2025,Vats Bandhu,2025-11-02T23:45:03Z,10,"['Vats Bandhu', 'Tulsi Ki Ek Mala Siya Ram Ram Sumiru', 'Tulsi Ki Ek Mala Ram Bhajan', 'Vats Bandhu Ram Bhajan', 'Tulsi Ki Ek Mala 2025', 'तुलसी की एक माला सिया राम राम सुमिरु', 'Ram Bhajan', 'Tulsi Ki Mala Ram Bhajan Vats Bandhu', 'Vats Bandhu Bhakti Song', 'तुलसी की एक माला राम भजन', 'Tulsi Ki Ek Mala Lyrics', 'Vats Bandhu Ke Bhajan', 'Ram Ji Ke Song', 'Lord Rama Song', 'Nagri Ho Ayodhya Si', 'Ram Aayenge To Angana Sajaungi']",PT4M45S,765416,1495,45,
fn1orrpeLsc,KING | Official Teaser | Shah Rukh Khan | Suhana Khan | Siddharth Anand | Anirudh | 2026 |,Filmzz Day,2025-11-02T12:12:03Z,24,"['king movie trailer', 'king movie title reveal', 'now king time', 'srk New movie trailer', 'sharukh king movie teaser', 'king teaser trailer', 'king srk trailer']",PT1M,149624,1616,34,
HyjgK2A6mOw,Live Horror Game Granny #shortslive #granny #shorts #shortsfeed,ANZU SENPAI,2025-11-05T09:16:05Z,20,"['shorts', 'anzu senpai', 'granny', 'live', 'live shorts']",PT1H30S,963432,0,21,
5wvnyUEE7Tc,Nanak Naam Rakhaya I Diljit Dosanjh I Harmanjeet Singh I Gurmoh,Diljit Dosanjh,2025-11-04T12:30:36Z,10,[],PT4M26S,690810,48544,2215,
oLF-YmBhd78,Phoenix - Trailer (Telugu) | Anl Arasu Master | Surya | Varalakshmi | Sampath | Devadharshini,Mr. AK Muzic,2025-11-03T12:29:06Z,24,"['Varalakshmi', 'Anal Arasu', 'Sam CS', 'Tamil Teaser', 'Velraj', 'Rajalakshmi', 'Makkal Selvan', 'Phoenix', 'Suriya', 'Vijay Sethupathi', 'Phoenix Teaser', 'Phoenix Teaser Tamil', 'AK Muzic', 'Madhan Karky', 'Vivega', 'Baba Basker', 'phoenixteaser', 'phoenixteasertamil', 'phoenixteasertamilsurya', 'phoenixteaservijaysethupathi phoenixteasersurya', 'phoenixteaservijaysethupathison', 'phoenixmovieteaser']",PT1M49S,1115717,2452,55,
