video_id,title,channel_title,published_at,category_id,tags,duration,views,likes,comments,region
_AjPk7_lrgA,SCREAM 7 TRAILER BREAKDOWN! Easter Eggs & Clues You Missed!,New Rockstars,2025-11-05T20:09:56Z,24,"['new rockstars', 'new rockstars youtube', 'youtube new rockstars', 'scream', 'scream 7', 'scream 7 trailer', 'scream 7 trailer reaction', 'scream 7 trailer breakdown', 'scream 7 easter egg', 'sidney prescott', 'neve campbell', 'hello sidney', 'scream billy', 'scream stu', 'scream opening scene', 'scream 6']",PT12M5S,17938,1481,129,
CjmET22Fpxg,TEACHING My BOYFRIEND To Survive 99 NIGHTS IN THE FOREST,Alaska Violet,2025-11-05T19:00:21Z,20,[],PT20M59S,196593,10238,2907,
zs7ISrSdVUI,Ellie Goulding - Love Me Like You Do (Lyrics Cover) | Pop Mage,Pop Mage,2025-11-03T10:04:31Z,10,"['pop songs', 'love songs', 'top songs', 'pop love songs', 'Love Me Like You Do', 'Love Me Like You Do Lyrics', 'Love Me Like You Do Cover']",PT3M50S,12672764,24504,249,
8Ry41LBsSuQ,Call of Duty: Black Ops 7 | Launch Trailer (PC Features Spotlight),Call of Duty,2025-11-04T17:00:02Z,20,"['call of duty', 'cod', 'activision']",PT1M25S,3622047,6646,1155,
oqbzjZfYGj4,"Dispatch Episode 5 & 6 Full Playthrough (Uncensored/Invisgal, Sonar & Phenomenon Route)",CGInferno,2025-11-05T19:54:00Z,20,[],PT1H49M37S,54857,2766,182,
a3cnsUu8LoQ,Whitney Houston - Where Do Broken Hearts Go (Lyrics),R&B Adventure,2025-11-04T12:30:00Z,10,"['R&B Adventure', 'Whitney Houston', 'Where Do Broken Hearts Go', 'Whitney Houston Where Do Broken Hearts Go', 'Where Do Broken Hearts Go Whitney Houston', 'Lyrics', 'Lyrics Where Do Broken Hearts Go', 'Whitney Houston Where Do Broken Hearts Go Lyrics', 'Where Do Broken Hearts Go Whitney Houston Lyrics', 'Whitney Houston Lyrics', 'Where Do Broken Hearts Go Lyrics Whitney Houston', 'Lyrics Where Do Broken Hearts Go Whitney Houston', 'Where do broken hearts go?', 'Can they find their way home']",PT4M39S,881905,1043,10,
wXjSByvTGuM,THIEVES HIGHWAY Official Trailer (2025) Aaron Eckhart,Movie Trailers Source,2025-11-05T17:46:14Z,1,[],PT2M12S,12508,249,21,
4FfXPMOtJrk,MY BEST FORCE WIPE - Rust,Blooprint,2025-11-04T20:01:39Z,20,"['rust', 'blooprint rust', 'blooprint', 'rust pvp', 'rust base', 'rust survival', 'rust montage', 'rust raid', 'rust 2025', 'rust gameplay 2025', 'blooprint force wipe', 'rust force wipe', 'rust blueprint', 'rust blueprint fragments', 'rust blueprint update', 'blooprint group', 'rust best force wipe', 'rust best wipe', 'blooprint best video', 'blooprint movie', 'rust movie', 'blooprint ted', 'rust online raid', 'rust raid defense', 'rust story', 'rust revenge', 'movie', 'revenge', 'online raid', 'raid defense', 'force wipe']",PT2H14M18S,609577,21984,1621,
u3M1zReLMTk,Alice In Chains - Man in the Box (Lyrics),7clouds Rock,2025-11-04T14:01:36Z,22,"['man in the box', 'man in the box lyrics', 'lyrics man in the box', 'alice in chains', 'lyrics', 'alice in chains man in the box', 'man in the box alice in chains', 'alice in chains man in the box lyrics', 'lyrics alice in chains man in the box', 'alice in chains lyrics', 'alice in chains lyrics man in the box', 'man in the box lyrics alice in chains', 'lyrics man in the box alice in chains', 'man in the box alice in chains lyrics']",PT4M46S,433993,1156,43,
D0okGM-Dp7Y,H IS FOR HAWK Trailer (2025) Claire Foy,ONE Media Coverage,2025-11-05T14:30:09Z,1,"['movie trailer', 'new trailer', 'is for Hawk', 'H is for Hawk Trailer', 'Claire Foy', 'drama', 'hawk']",PT2M26S,12560,259,13,
